id,propertyId,fullAddress,roomNumber,occupancyType,bedrooms,listingSqft,unitSqft,availableDate,minimumStay,minimumPrice,maximumPrice
9515,ENTUS-100017982,"70 Richmond Ave, 502-3, Houston, TX, 77006 USA",502-3,SHARED,3,,,2024-06-15,3,126500,126500
9605,ENTUS-100017982,"70 Richmond Ave, 642, Houston, TX, 77006 USA",642,PRIVATE,0,0.0,,2024-06-15,3,155000,155000
9695,ENTUS-100017982,"70 Richmond Ave, 804, Houston, TX, 77006 USA",804,PRIVATE,0,0.0,,2024-06-15,3,155500,155500
9670,ENTUS-100017982,"70 Richmond Ave, 752, Houston, TX, 77006 USA",752,PRIVATE,0,0.0,,2024-06-15,3,151500,151500
9477,ENTUS-100017982,"70 Richmond Ave, 426-1, Houston, TX, 77006 USA",426-1,SHARED,3,,,2024-06-15,3,130000,130000
9832,ENTUS-100017982,"70 Richmond Ave, 527-1, Houston, TX, 77006 USA",527-1,SHARED,2,,,2024-06-15,3,122500,122500
9862,ENTUS-100017982,"70 Richmond Ave, 921-1, Houston, TX, 77006 USA",921-1,SHARED,2,,,2024-06-15,3,130000,130000
9835,ENTUS-100017982,"70 Richmond Ave, 559-2, Houston, TX, 77006 USA",559-2,SHARED,2,,,2024-06-15,3,122500,122500
9513,ENTUS-100017982,"70 Richmond Ave, 500, Houston, TX, 77006 USA",500,PRIVATE,1,0.0,,2024-06-15,3,180000,180000
9783,ENTUS-100017982,"70 Richmond Ave, 943, Houston, TX, 77006 USA",943,PRIVATE,0,0.0,,2024-06-15,3,145500,145500
9852,ENTUS-100017982,"70 Richmond Ave, 759-1, Houston, TX, 77006 USA",759-1,SHARED,2,,,2024-06-15,3,123500,123500
9825,ENTUS-100017982,"70 Richmond Ave, 459-2, Houston, TX, 77006 USA",459-2,SHARED,2,,,2024-06-15,3,122000,122000
9725,ENTUS-100017982,"70 Richmond Ave, 842, Houston, TX, 77006 USA",842,PRIVATE,0,0.0,,2024-06-15,3,155500,155500
9807,ENTUS-100017982,"70 Richmond Ave, 961-3, Houston, TX, 77006 USA",961-3,SHARED,3,,,2024-06-15,3,125500,125500
9678,ENTUS-100017982,"70 Richmond Ave, 757-3, Houston, TX, 77006 USA",757-3,SHARED,3,,,2024-06-15,3,125000,125000
9461,ENTUS-100017982,"70 Richmond Ave, 402-3, Houston, TX, 77006 USA",402-3,SHARED,3,,,2024-06-15,3,126000,126000
9575,ENTUS-100017982,"70 Richmond Ave, 604, Houston, TX, 77006 USA",604,PRIVATE,0,0.0,,2024-06-15,3,155000,155000
9546,ENTUS-100017982,"70 Richmond Ave, 543, Houston, TX, 77006 USA",543,PRIVATE,0,0.0,,2024-06-15,3,144000,144000
9824,ENTUS-100017982,"70 Richmond Ave, 446-1, Houston, TX, 77006 USA",446-1,SHARED,2,,,2024-06-15,3,126000,126000
9580,ENTUS-100017982,"70 Richmond Ave, 607-3, Houston, TX, 77006 USA",607-3,SHARED,3,,,2024-06-15,3,124500,124500
9681,ENTUS-100017982,"70 Richmond Ave, 758-3, Houston, TX, 77006 USA",758-3,SHARED,4,,,2024-06-15,3,124500,124500
9748,ENTUS-100017982,"70 Richmond Ave, 861-2, Houston, TX, 77006 USA",861-2,SHARED,3,,,2024-06-15,3,123000,123000
9650,ENTUS-100017982,"70 Richmond Ave, 723, Houston, TX, 77006 USA",723,PRIVATE,0,0.0,,2024-06-15,3,148000,148000
9799,ENTUS-100017982,"70 Richmond Ave, 958-4, Houston, TX, 77006 USA",958-4,SHARED,4,,,2024-06-15,3,131500,131500
9857,ENTUS-100017982,"70 Richmond Ave, 846-2, Houston, TX, 77006 USA",846-2,SHARED,2,,,2024-06-15,3,128000,128000
9845,ENTUS-100017982,"70 Richmond Ave, 721-2, Houston, TX, 77006 USA",721-2,SHARED,2,,,2024-06-15,3,131000,131000
9543,ENTUS-100017982,"70 Richmond Ave, 540, Houston, TX, 77006 USA",540,PRIVATE,0,0.0,,2024-06-15,3,150500,150500
9827,ENTUS-100017982,"70 Richmond Ave, 461-2, Houston, TX, 77006 USA",461-2,SHARED,2,,,2024-06-15,3,122000,122000
9486,ENTUS-100017982,"70 Richmond Ave, 438, Houston, TX, 77006 USA",438,PRIVATE,0,0.0,,2024-06-15,3,167000,167000
9553,ENTUS-100017982,"70 Richmond Ave, 556-3, Houston, TX, 77006 USA",556-3,SHARED,4,,,2024-06-15,3,123500,123500
9781,ENTUS-100017982,"70 Richmond Ave, 941, Houston, TX, 77006 USA",941,PRIVATE,0,0.0,,2024-06-15,3,145500,145500
9746,ENTUS-100017982,"70 Richmond Ave, 860-4, Houston, TX, 77006 USA",860-4,SHARED,4,,,2024-06-15,3,131500,131500
9744,ENTUS-100017982,"70 Richmond Ave, 860-2, Houston, TX, 77006 USA",860-2,SHARED,4,,,2024-06-15,3,125000,125000
9787,ENTUS-100017982,"70 Richmond Ave, 952, Houston, TX, 77006 USA",952,PRIVATE,0,0.0,,2024-06-15,3,152500,152500
9521,ENTUS-100017982,"70 Richmond Ave, 507-3, Houston, TX, 77006 USA",507-3,SHARED,3,,,2024-06-15,3,124000,124000
703,ENTUS-1138086,"132 Yale Ave, 248-2, Jersey City, NJ, 07304 USA",248-2,SHARED,4,111.0,662.0,2024-04-22,3,143750,165000
726,ENTUS-1138086,"132 Yale Ave, 355-1, Jersey City, NJ, 07304 USA",355-1,SHARED,4,220.0,720.0,2024-09-11,3,168000,184800
706,ENTUS-1138086,"132 Yale Ave, 249-4, Jersey City, NJ, 07304 USA",249-4,SHARED,4,112.0,667.0,2024-04-22,3,158000,173800
686,ENTUS-1138086,"132 Yale Ave, 123-3, Jersey City, NJ, 07304 USA",123-3,SHARED,4,118.0,662.0,2024-04-22,3,148542,170500
689,ENTUS-1138086,"132 Yale Ave, 124-3, Jersey City, NJ, 07304 USA",124-3,SHARED,4,111.0,661.0,2024-07-12,3,152900,168190
739,ENTUS-1138086,"132 Yale Ave, 455-4, Jersey City, NJ, 07304 USA",455-4,SHARED,4,114.0,682.0,2024-06-24,3,169900,186890
718,ENTUS-1138086,"132 Yale Ave, 348-2, Jersey City, NJ, 07304 USA",348-2,SHARED,4,111.0,662.0,2024-06-27,3,159500,175450
724,ENTUS-1138086,"132 Yale Ave, 354-2, Jersey City, NJ, 07304 USA",354-2,SHARED,4,111.0,662.0,2024-05-09,3,158000,173800
690,ENTUS-1138086,"132 Yale Ave, 124-1, Jersey City, NJ, 07304 USA",124-1,SHARED,4,170.0,661.0,2024-05-03,3,160000,176000
717,ENTUS-1138086,"132 Yale Ave, 348-4, Jersey City, NJ, 07304 USA",348-4,SHARED,4,171.0,662.0,2024-06-28,3,162000,178200
712,ENTUS-1138086,"132 Yale Ave, 254-3, Jersey City, NJ, 07304 USA",254-3,SHARED,4,118.0,662.0,2024-04-22,3,148542,170500
733,ENTUS-1138086,"132 Yale Ave, 454-3, Jersey City, NJ, 07304 USA",454-3,SHARED,4,118.0,662.0,2024-04-22,3,138600,166320
5552,ENTUS-1191575,"244 St. Paul's Avenue, 621-3, Jersey City, NJ, 07306 USA",621-3,SHARED,4,96.0,599.0,2024-06-08,3,169900,178395
5495,ENTUS-1191575,"244 St. Paul's Avenue, 322-3, Jersey City, NJ, 07306 USA",322-3,SHARED,4,102.0,584.0,2024-06-16,3,169900,178395
5540,ENTUS-1191575,"244 St. Paul's Avenue, 523-4, Jersey City, NJ, 07306 USA",523-4,SHARED,4,97.0,563.0,2024-05-22,3,169900,178395
5517,ENTUS-1191575,"244 St. Paul's Avenue, 423-2, Jersey City, NJ, 07306 USA",423-2,SHARED,4,115.0,563.0,2024-04-22,3,178000,186900
5553,ENTUS-1191575,"244 St. Paul's Avenue, 622-1, Jersey City, NJ, 07306 USA",622-1,SHARED,4,117.0,584.0,2024-06-07,3,173800,182490
5526,ENTUS-1191575,"244 St. Paul's Avenue, 520-3, Jersey City, NJ, 07306 USA",520-3,SHARED,4,93.0,613.0,2024-05-06,3,169900,178395
5551,ENTUS-1191575,"244 St. Paul's Avenue, 621-2, Jersey City, NJ, 07306 USA",621-2,SHARED,4,95.0,599.0,2024-05-31,3,169900,178395
5515,ENTUS-1191575,"244 St. Paul's Avenue, 422-4, Jersey City, NJ, 07306 USA",422-4,SHARED,4,102.0,584.0,2024-06-28,3,170000,178500
5560,ENTUS-1191575,"244 St. Paul's Avenue, 623-3, Jersey City, NJ, 07306 USA",623-3,SHARED,4,84.0,563.0,2024-08-16,3,169900,178395
5527,ENTUS-1191575,"244 St. Paul's Avenue, 520-4, Jersey City, NJ, 07306 USA",520-4,SHARED,4,138.0,613.0,2024-06-16,3,180000,189000
8228,ENTUS-1278016,"426 North Alexandria Ave, 401-D, Los Angeles, CA, 90004 USA",401-D,SHARED,5,,,2024-04-22,3,133438,152500
8238,ENTUS-1278016,"426 North Alexandria Ave, 402-E, Los Angeles, CA, 90004 USA",402-E,SHARED,5,,,2024-04-22,3,137813,157500
8220,ENTUS-1278016,"426 North Alexandria Ave, 202-D, Los Angeles, CA, 90004 USA",202-D,SHARED,5,,,2024-04-22,3,131688,150500
8219,ENTUS-1278016,"426 North Alexandria Ave, 202-C, Los Angeles, CA, 90004 USA",202-C,SHARED,5,,,2024-04-22,3,140000,160000
8226,ENTUS-1278016,"426 North Alexandria Ave, 401-E, Los Angeles, CA, 90004 USA",401-E,SHARED,5,,,2024-04-22,3,148750,170000
8217,ENTUS-1278016,"426 North Alexandria Ave, 301-E, Los Angeles, CA, 90004 USA",301-E,SHARED,5,,,2024-04-22,3,144375,165000
8241,ENTUS-1278016,"426 North Alexandria Ave, 302-A, Los Angeles, CA, 90004 USA",302-A,SHARED,5,,,2024-04-22,3,134313,153500
8204,ENTUS-1278016,"426 North Alexandria Ave, 102-C, Los Angeles, CA, 90004 USA",102-C,SHARED,5,,,2024-04-22,3,135625,155000
8210,ENTUS-1278016,"426 North Alexandria Ave, 101-A, Los Angeles, CA, 90004 USA",101-A,SHARED,5,,,2024-04-22,3,137813,157500
8231,ENTUS-1278016,"426 North Alexandria Ave, 201-C, Los Angeles, CA, 90004 USA",201-C,SHARED,5,,,2024-04-22,3,137813,157500
8224,ENTUS-1278016,"426 North Alexandria Ave, 401-B, Los Angeles, CA, 90004 USA",401-B,SHARED,5,,,2024-04-22,3,133438,152500
8205,ENTUS-1278016,"426 North Alexandria Ave, 102-D, Los Angeles, CA, 90004 USA",102-D,SHARED,5,,,2024-04-22,3,131688,150500
8230,ENTUS-1278016,"426 North Alexandria Ave, 201-E, Los Angeles, CA, 90004 USA",201-E,SHARED,5,,,2024-04-22,3,144375,165000
8237,ENTUS-1278016,"426 North Alexandria Ave, 402-D, Los Angeles, CA, 90004 USA",402-D,SHARED,5,,,2024-04-22,3,136063,155500
8234,ENTUS-1278016,"426 North Alexandria Ave, 402-A, Los Angeles, CA, 90004 USA",402-A,SHARED,5,,,2024-04-22,3,136938,156500
8229,ENTUS-1278016,"426 North Alexandria Ave, 201-D, Los Angeles, CA, 90004 USA",201-D,SHARED,5,,,2024-04-22,3,133438,152500
8233,ENTUS-1278016,"426 North Alexandria Ave, 201-A, Los Angeles, CA, 90004 USA",201-A,SHARED,5,,,2024-04-22,3,131250,150000
8209,ENTUS-1278016,"426 North Alexandria Ave, 101-C, Los Angeles, CA, 90004 USA",101-C,SHARED,5,,,2024-04-22,3,126875,145000
8214,ENTUS-1278016,"426 North Alexandria Ave, 301-B, Los Angeles, CA, 90004 USA",301-B,SHARED,5,,,2024-04-22,3,133438,152500
1429,ENTUS-1112588,"4839-4847 Beverly Blvd, 302-6, Los Angeles, CA, 90004 USA",302-6,SHARED,6,160.0,1217.0,2024-04-23,3,119768,147070
1400,ENTUS-1112588,"4839-4847 Beverly Blvd, 303-5, Los Angeles, CA, 90004 USA",303-5,SHARED,6,151.0,970.0,2024-04-22,3,133205,163570
1380,ENTUS-1112588,"4839-4847 Beverly Blvd, 403-5, Los Angeles, CA, 90004 USA",403-5,SHARED,6,151.0,974.0,2024-04-22,3,134549,165220
1370,ENTUS-1112588,"4839-4847 Beverly Blvd, 401-3, Los Angeles, CA, 90004 USA",401-3,SHARED,6,194.0,1271.0,2024-04-22,3,139118,170830
1376,ENTUS-1112588,"4839-4847 Beverly Blvd, 402-6, Los Angeles, CA, 90004 USA",402-6,SHARED,6,160.0,1217.0,2024-05-11,3,121112,148720
1407,ENTUS-1112588,"4839-4847 Beverly Blvd, 104-2, Los Angeles, CA, 90004 USA",104-2,SHARED,6,154.0,986.0,2024-04-22,3,131235,161150
1358,ENTUS-1112588,"4839-4847 Beverly Blvd, 301-3, Los Angeles, CA, 90004 USA",301-3,SHARED,6,194.0,1271.0,2024-05-07,3,137774,169180
1432,ENTUS-1112588,"4839-4847 Beverly Blvd, 302-4, Los Angeles, CA, 90004 USA",302-4,SHARED,6,155.0,1217.0,2024-04-22,3,128099,157300
1364,ENTUS-1112588,"4839-4847 Beverly Blvd, 304-2, Los Angeles, CA, 90004 USA",304-2,SHARED,6,154.0,986.0,2024-04-26,3,131235,161150
1359,ENTUS-1112588,"4839-4847 Beverly Blvd, 301-6, Los Angeles, CA, 90004 USA",301-6,SHARED,6,252.0,1271.0,2024-06-07,3,147449,181060
1402,ENTUS-1112588,"4839-4847 Beverly Blvd, 303-1, Los Angeles, CA, 90004 USA",303-1,SHARED,6,131.0,970.0,2024-04-28,3,124516,152900
1372,ENTUS-1112588,"4839-4847 Beverly Blvd, 401-1, Los Angeles, CA, 90004 USA",401-1,SHARED,6,155.0,1271.0,2024-04-22,3,129801,159390
1398,ENTUS-1112588,"4839-4847 Beverly Blvd, 303-3, Los Angeles, CA, 90004 USA",303-3,SHARED,6,170.0,970.0,2024-04-22,3,132310,162470
1414,ENTUS-1112588,"4839-4847 Beverly Blvd, 201-1, Los Angeles, CA, 90004 USA",201-1,SHARED,6,155.0,1271.0,2024-04-22,3,128458,157740
1384,ENTUS-1112588,"4839-4847 Beverly Blvd, 403-1, Los Angeles, CA, 90004 USA",403-1,SHARED,6,115.0,974.0,2024-05-06,3,118514,145530
1424,ENTUS-1112588,"4839-4847 Beverly Blvd, 103-4, Los Angeles, CA, 90004 USA",103-4,SHARED,6,168.0,970.0,2024-05-12,3,131951,162030
1346,ENTUS-1112588,"4839-4847 Beverly Blvd, 102-5, Los Angeles, CA, 90004 USA",102-5,SHARED,6,221.0,1217.0,2024-04-26,3,143955,176770
8283,ENTUS-1277397,"5544 Bonner Ave., 2-F, North Hollywood, CA, 91601 USA",2-F,SHARED,6,,,2024-04-22,6,141838,162100
8282,ENTUS-1277397,"5544 Bonner Ave., 2-E, North Hollywood, CA, 91601 USA",2-E,SHARED,6,,,2024-04-22,6,141838,162100
8280,ENTUS-1277397,"5544 Bonner Ave., 4-A, North Hollywood, CA, 91601 USA",4-A,SHARED,6,,,2024-04-22,6,146300,167200
8289,ENTUS-1277397,"5544 Bonner Ave., 3-C, North Hollywood, CA, 91601 USA",3-C,SHARED,6,,,2024-04-22,6,138075,157800
8295,ENTUS-1277397,"5544 Bonner Ave., 1-E, North Hollywood, CA, 91601 USA",1-E,SHARED,7,,,2024-04-22,6,135888,155300
8291,ENTUS-1277397,"5544 Bonner Ave., 3-B, North Hollywood, CA, 91601 USA",3-B,SHARED,6,,,2024-04-29,6,138075,157800
8288,ENTUS-1277397,"5544 Bonner Ave., 3-A, North Hollywood, CA, 91601 USA",3-A,SHARED,6,,,2024-04-22,6,138075,157800
8273,ENTUS-1277397,"5544 Bonner Ave., 5-B, North Hollywood, CA, 91601 USA",5-B,SHARED,6,,,2024-04-22,6,145250,166000
589,ENTUS-1112589,"4971 S Centinela Ave, Unit 103-1, Los Angeles, CA, 90066 USA",Unit 103-1,SHARED,5,140.0,886.0,2024-04-22,3,144582,177540
564,ENTUS-1112589,"4971 S Centinela Ave, Unit 402-3, Los Angeles, CA, 90066 USA",Unit 402-3,SHARED,6,149.0,1177.0,2024-04-22,3,147628,181280
533,ENTUS-1112589,"4971 S Centinela Ave, Unit 301-2, Los Angeles, CA, 90066 USA",Unit 301-2,SHARED,6,235.0,1188.0,2024-04-22,3,169485,208120
543,ENTUS-1112589,"4971 S Centinela Ave, Unit 302-6, Los Angeles, CA, 90066 USA",Unit 302-6,SHARED,6,317.0,1244.0,2024-05-21,3,174144,213840
599,ENTUS-1112589,"4971 S Centinela Ave, Unit 202-5, Los Angeles, CA, 90066 USA",Unit 202-5,SHARED,6,145.0,982.0,2024-04-22,3,147090,180620
522,ENTUS-1112589,"4971 S Centinela Ave, Unit 203-6, Los Angeles, CA, 90066 USA",Unit 203-6,SHARED,6,194.0,1069.0,2024-06-21,3,164558,202070
569,ENTUS-1112589,"4971 S Centinela Ave, Unit 403-5, Los Angeles, CA, 90066 USA",Unit 403-5,SHARED,6,197.0,1069.0,2024-05-01,3,170739,209660
551,ENTUS-1112589,"4971 S Centinela Ave, Unit 304-5, Los Angeles, CA, 90066 USA",Unit 304-5,SHARED,5,188.0,886.0,2024-05-07,3,147717,181390
546,ENTUS-1112589,"4971 S Centinela Ave, Unit 303-6, Los Angeles, CA, 90066 USA",Unit 303-6,SHARED,6,194.0,1069.0,2024-05-30,3,165902,203720
554,ENTUS-1112589,"4971 S Centinela Ave, Unit 304-3, Los Angeles, CA, 90066 USA",Unit 304-3,SHARED,5,134.0,886.0,2024-04-22,3,140103,172040
575,ENTUS-1112589,"4971 S Centinela Ave, Unit 404-1, Los Angeles, CA, 90066 USA",Unit 404-1,SHARED,5,140.0,886.0,2024-05-12,3,146463,179850
542,ENTUS-1112589,"4971 S Centinela Ave, Unit 302-4, Los Angeles, CA, 90066 USA",Unit 302-4,SHARED,6,163.0,1244.0,2024-04-22,3,152644,187440
529,ENTUS-1112589,"4971 S Centinela Ave, Unit 204-1, Los Angeles, CA, 90066 USA",Unit 204-1,SHARED,5,140.0,886.0,2024-04-22,3,143686,176440
548,ENTUS-1112589,"4971 S Centinela Ave, Unit 303-4, Los Angeles, CA, 90066 USA",Unit 303-4,SHARED,6,134.0,1069.0,2024-04-22,3,145030,178090
588,ENTUS-1112589,"4971 S Centinela Ave, Unit 102-6, Los Angeles, CA, 90066 USA",Unit 102-6,SHARED,6,193.0,1069.0,2024-05-19,3,162767,199870
536,ENTUS-1112589,"4971 S Centinela Ave, Unit 301-3, Los Angeles, CA, 90066 USA",Unit 301-3,SHARED,6,158.0,1188.0,2024-04-22,3,149330,183370
1341,ENTUS-1093124,"418 N Norton Ave, 201-2, Los Angeles, CA, 90004 USA",201-2,SHARED,4,179.0,1158.0,2024-04-22,3,124863,156970
1277,ENTUS-1093124,"418 N Norton Ave, PH8-3, Los Angeles, CA, 90004 USA",PH8-3,SHARED,4,116.0,996.0,2024-04-22,3,116200,146080
1316,ENTUS-1093124,"418 N Norton Ave, PH4-1, Los Angeles, CA, 90004 USA",PH4-1,SHARED,4,131.0,959.0,2024-04-22,3,111563,140250
1308,ENTUS-1093124,"418 N Norton Ave, PH6-3, Los Angeles, CA, 90004 USA",PH6-3,SHARED,4,131.0,1091.0,2024-04-22,3,117688,147950
1232,ENTUS-1093124,"418 N Norton Ave, PH12-2, Los Angeles, CA, 90004 USA",PH12-2,SHARED,4,134.0,1093.0,2024-04-22,3,115938,145750
1212,ENTUS-1093124,"418 N Norton Ave, 211-1, Los Angeles, CA, 90004 USA",211-1,SHARED,4,245.0,1090.0,2024-04-24,3,130375,163900
1251,ENTUS-1093124,"418 N Norton Ave, 202-1, Los Angeles, CA, 90004 USA",202-1,SHARED,4,150.0,995.0,2024-04-22,3,123113,154770
1284,ENTUS-1093124,"418 N Norton Ave, 207-4, Los Angeles, CA, 90004 USA",207-4,SHARED,4,130.0,956.0,2024-04-22,3,109375,137500
1227,ENTUS-1093124,"418 N Norton Ave, 212-2, Los Angeles, CA, 90004 USA",212-2,SHARED,4,129.0,1090.0,2024-04-22,3,115938,145750
1209,ENTUS-1093124,"418 N Norton Ave, 312-4, Los Angeles, CA, 90004 USA",312-4,SHARED,4,246.0,1094.0,2024-04-22,3,148050,186120
1234,ENTUS-1093124,"418 N Norton Ave, PH12-4, Los Angeles, CA, 90004 USA",PH12-4,SHARED,4,245.0,1093.0,2024-04-22,3,139563,175450
1258,ENTUS-1093124,"418 N Norton Ave, 304-4, Los Angeles, CA, 90004 USA",304-4,SHARED,4,131.0,959.0,2024-04-22,3,143938,180950
1231,ENTUS-1093124,"418 N Norton Ave, 206-3, Los Angeles, CA, 90004 USA",206-3,SHARED,4,129.0,1089.0,2024-04-22,3,117688,147950
1290,ENTUS-1093124,"418 N Norton Ave, 306-4, Los Angeles, CA, 90004 USA",306-4,SHARED,4,379.0,1089.0,2024-04-22,3,142538,179190
1211,ENTUS-1093124,"418 N Norton Ave, 312-2, Los Angeles, CA, 90004 USA",312-2,SHARED,4,134.0,1094.0,2024-04-22,3,109375,137500
1302,ENTUS-1093124,"418 N Norton Ave, PH9-4, Los Angeles, CA, 90004 USA",PH9-4,SHARED,4,135.0,999.0,2024-04-22,3,118125,148500
1331,ENTUS-1093124,"418 N Norton Ave, 309-2, Los Angeles, CA, 90004 USA",309-2,SHARED,4,315.0,977.0,2024-04-22,3,124688,156750
1265,ENTUS-1093124,"418 N Norton Ave, PH2-4, Los Angeles, CA, 90004 USA",PH2-4,SHARED,4,189.0,1002.0,2024-04-22,3,135800,170720
1283,ENTUS-1093124,"418 N Norton Ave, 307-4, Los Angeles, CA, 90004 USA",307-4,SHARED,4,130.0,956.0,2024-04-22,3,127313,160050
1205,ENTUS-1093124,"418 N Norton Ave, 311-2, Los Angeles, CA, 90004 USA",311-2,SHARED,4,185.0,1095.0,2024-04-22,3,131425,165220
1329,ENTUS-1093124,"418 N Norton Ave, 309-4, Los Angeles, CA, 90004 USA",309-4,SHARED,4,135.0,977.0,2024-04-22,3,118125,148500
1223,ENTUS-1093124,"418 N Norton Ave, PH11-3, Los Angeles, CA, 90004 USA",PH11-3,SHARED,4,134.0,1096.0,2024-04-22,3,119613,150370
1263,ENTUS-1093124,"418 N Norton Ave, 308-2, Los Angeles, CA, 90004 USA",308-2,SHARED,4,116.0,999.0,2024-04-22,3,115063,144650
1249,ENTUS-1093124,"418 N Norton Ave, 202-4, Los Angeles, CA, 90004 USA",202-4,SHARED,4,189.0,995.0,2024-04-22,3,137113,172370
1280,ENTUS-1093124,"418 N Norton Ave, 307-3, Los Angeles, CA, 90004 USA",307-3,SHARED,4,185.0,956.0,2024-04-22,3,134838,169510
1327,ENTUS-1093124,"418 N Norton Ave, 205-4, Los Angeles, CA, 90004 USA",205-4,SHARED,4,247.0,1092.0,2024-04-22,3,135538,170390
1309,ENTUS-1093124,"418 N Norton Ave, PH6-1, Los Angeles, CA, 90004 USA",PH6-1,SHARED,4,246.0,1091.0,2024-05-08,3,139913,175890
1332,ENTUS-1093124,"418 N Norton Ave, 208-3, Los Angeles, CA, 90004 USA",208-3,SHARED,4,134.0,909.0,2024-04-22,3,122238,153670
1330,ENTUS-1093124,"418 N Norton Ave, 309-3, Los Angeles, CA, 90004 USA",309-3,SHARED,4,188.0,977.0,2024-04-22,3,145950,183480
1244,ENTUS-1093124,"418 N Norton Ave, PH3-3, Los Angeles, CA, 90004 USA",PH3-3,SHARED,4,134.0,995.0,2024-04-22,3,119438,150150
1342,ENTUS-1093124,"418 N Norton Ave, 201-4, Los Angeles, CA, 90004 USA",201-4,SHARED,4,175.0,1158.0,2024-04-22,3,123113,154770
1185,ENTUS-1132283,"5460 Fountain Ave, 201-4, Los Angeles, CA, 90029 USA",201-4,SHARED,4,189.0,880.0,2024-04-22,3,121458,145750
1161,ENTUS-1132283,"5460 Fountain Ave, 209-4, Los Angeles, CA, 90029 USA",209-4,SHARED,4,159.0,809.0,2024-04-22,3,130625,156750
1182,ENTUS-1132283,"5460 Fountain Ave, 402-4, Los Angeles, CA, 90029 USA",402-4,SHARED,4,122.0,908.0,2024-04-22,3,126133,151360
1192,ENTUS-1132283,"5460 Fountain Ave, 203-1, Los Angeles, CA, 90029 USA",203-1,SHARED,5,119.0,964.0,2024-04-22,3,105417,126500
1074,ENTUS-1132283,"5460 Fountain Ave, 604-1, Los Angeles, CA, 90029 USA",604-1,SHARED,4,115.0,829.0,2024-04-23,3,132092,158510
1170,ENTUS-1132283,"5460 Fountain Ave, 404-3, Los Angeles, CA, 90029 USA",404-3,SHARED,4,229.0,829.0,2024-06-10,3,138508,166210
1015,ENTUS-1132283,"5460 Fountain Ave, 502-4, Los Angeles, CA, 90029 USA",502-4,SHARED,4,122.0,908.0,2024-04-22,3,129708,155650
1080,ENTUS-1132283,"5460 Fountain Ave, 606-3, Los Angeles, CA, 90029 USA",606-3,SHARED,3,194.0,621.0,2024-04-22,3,138325,165990
1097,ENTUS-1132283,"5460 Fountain Ave, 405-1, Los Angeles, CA, 90029 USA",405-1,SHARED,4,195.0,903.0,2024-04-22,3,129708,155650
1099,ENTUS-1132283,"5460 Fountain Ave, 407-3, Los Angeles, CA, 90029 USA",407-3,SHARED,4,182.0,848.0,2024-05-07,3,123475,148170
1069,ENTUS-1132283,"5460 Fountain Ave, 603-5, Los Angeles, CA, 90029 USA",603-5,SHARED,5,124.0,964.0,2024-05-03,3,109817,131780
1022,ENTUS-1132283,"5460 Fountain Ave, 503-2, Los Angeles, CA, 90029 USA",503-2,SHARED,5,178.0,964.0,2024-04-22,3,131817,158180
1048,ENTUS-1132283,"5460 Fountain Ave, 507-4, Los Angeles, CA, 90029 USA",507-4,SHARED,4,122.0,848.0,2024-04-22,3,131083,157300
1021,ENTUS-1132283,"5460 Fountain Ave, 503-4, Los Angeles, CA, 90029 USA",503-4,SHARED,5,209.0,964.0,2024-04-22,3,136858,164230
1024,ENTUS-1132283,"5460 Fountain Ave, 504-1, Los Angeles, CA, 90029 USA",504-1,SHARED,4,115.0,829.0,2024-04-22,3,128792,154550
1079,ENTUS-1132283,"5460 Fountain Ave, 606-1, Los Angeles, CA, 90029 USA",606-1,SHARED,3,115.0,621.0,2024-04-22,3,126867,152240
1098,ENTUS-1132283,"5460 Fountain Ave, 407-1, Los Angeles, CA, 90029 USA",407-1,SHARED,4,190.0,848.0,2024-05-15,3,118433,142120
1152,ENTUS-1132283,"5460 Fountain Ave, 204-1, Los Angeles, CA, 90029 USA",204-1,SHARED,4,115.0,829.0,2024-05-09,3,133467,160160
1041,ENTUS-1132283,"5460 Fountain Ave, 501-4, Los Angeles, CA, 90029 USA",501-4,SHARED,4,189.0,880.0,2024-04-22,3,136858,164230
1198,ENTUS-1132283,"5460 Fountain Ave, 401-4, Los Angeles, CA, 90029 USA",401-4,SHARED,4,189.0,880.0,2024-04-22,3,125125,150150
1029,ENTUS-1132283,"5460 Fountain Ave, 506-3, Los Angeles, CA, 90029 USA",506-3,SHARED,3,194.0,621.0,2024-04-22,3,139700,167640
3558,ENTUS-1168776,"12610 Matteson Ave, 102-2, Los Angeles, CA, 90066 USA",102-2,SHARED,5,138.0,824.0,2024-04-22,3,153092,187990
