id,name,months,amount,concessionsApplied
9471,4 Months,4,160000,[]
9471,3 Months,3,160000,[]
9590,18 Months,18,147500,[]
9590,17 Months,17,147500,[]
9590,16 Months,16,147500,[]
9590,15 Months,15,147500,[]
9590,14 Months,14,147500,[]
9590,13 Months,13,147500,[]
9590,12 Months,12,147500,[]
9590,11 Months,11,147500,[]
9590,10 Months,10,147500,[]
9590,9 Months,9,147500,[]
9590,8 Months,8,147500,[]
9590,7 Months,7,147500,[]
9590,6 Months,6,147500,[]
9590,5 Months,5,147500,[]
9590,4 Months,4,147500,[]
9590,3 Months,3,147500,[]
9822,18 Months,18,122000,[]
9822,17 Months,17,122000,[]
9822,16 Months,16,122000,[]
9822,15 Months,15,122000,[]
9822,14 Months,14,122000,[]
9822,13 Months,13,122000,[]
9822,12 Months,12,122000,[]
9822,11 Months,11,122000,[]
9822,10 Months,10,122000,[]
9822,9 Months,9,122000,[]
9822,8 Months,8,122000,[]
9822,7 Months,7,122000,[]
9822,6 Months,6,122000,[]
9822,5 Months,5,122000,[]
9822,4 Months,4,122000,[]
9822,3 Months,3,122000,[]
9657,18 Months,18,161500,[]
9657,17 Months,17,161500,[]
9657,16 Months,16,161500,[]
9657,15 Months,15,161500,[]
9657,14 Months,14,161500,[]
9657,13 Months,13,161500,[]
9657,12 Months,12,161500,[]
9657,11 Months,11,161500,[]
9657,10 Months,10,161500,[]
9657,9 Months,9,161500,[]
9657,8 Months,8,161500,[]
9657,7 Months,7,161500,[]
9657,6 Months,6,161500,[]
9657,5 Months,5,161500,[]
9657,4 Months,4,161500,[]
9657,3 Months,3,161500,[]
9707,18 Months,18,162500,[]
9707,17 Months,17,162500,[]
9707,16 Months,16,162500,[]
9707,15 Months,15,162500,[]
9707,14 Months,14,162500,[]
9707,13 Months,13,162500,[]
9707,12 Months,12,162500,[]
9707,11 Months,11,162500,[]
9707,10 Months,10,162500,[]
9707,9 Months,9,162500,[]
9707,8 Months,8,162500,[]
9707,7 Months,7,162500,[]
9707,6 Months,6,162500,[]
9707,5 Months,5,162500,[]
9707,4 Months,4,162500,[]
9707,3 Months,3,162500,[]
9577,18 Months,18,155000,[]
9577,17 Months,17,155000,[]
9577,16 Months,16,155000,[]
9577,15 Months,15,155000,[]
9577,14 Months,14,155000,[]
9577,13 Months,13,155000,[]
9577,12 Months,12,155000,[]
9577,11 Months,11,155000,[]
9577,10 Months,10,155000,[]
9577,9 Months,9,155000,[]
9577,8 Months,8,155000,[]
9577,7 Months,7,155000,[]
9577,6 Months,6,155000,[]
9577,5 Months,5,155000,[]
9577,4 Months,4,155000,[]
9577,3 Months,3,155000,[]
9767,18 Months,18,162500,[]
9767,17 Months,17,162500,[]
9767,16 Months,16,162500,[]
9767,15 Months,15,162500,[]
9767,14 Months,14,162500,[]
9767,13 Months,13,162500,[]
9767,12 Months,12,162500,[]
9767,11 Months,11,162500,[]
9767,10 Months,10,162500,[]
9767,9 Months,9,162500,[]
9767,8 Months,8,162500,[]
9767,7 Months,7,162500,[]
9767,6 Months,6,162500,[]
9767,5 Months,5,162500,[]
9767,4 Months,4,162500,[]
9767,3 Months,3,162500,[]
9775,18 Months,18,135500,[]
9775,17 Months,17,135500,[]
9775,16 Months,16,135500,[]
9775,15 Months,15,135500,[]
9775,14 Months,14,135500,[]
9775,13 Months,13,135500,[]
9775,12 Months,12,135500,[]
9775,11 Months,11,135500,[]
9775,10 Months,10,135500,[]
9775,9 Months,9,135500,[]
9775,8 Months,8,135500,[]
9775,7 Months,7,135500,[]
9775,6 Months,6,135500,[]
9775,5 Months,5,135500,[]
9775,4 Months,4,135500,[]
9775,3 Months,3,135500,[]
9745,18 Months,18,125000,[]
9745,17 Months,17,125000,[]
9745,16 Months,16,125000,[]
9745,15 Months,15,125000,[]
9745,14 Months,14,125000,[]
9745,13 Months,13,125000,[]
9745,12 Months,12,125000,[]
9745,11 Months,11,125000,[]
9745,10 Months,10,125000,[]
9745,9 Months,9,125000,[]
9745,8 Months,8,125000,[]
9745,7 Months,7,125000,[]
9745,6 Months,6,125000,[]
9745,5 Months,5,125000,[]
9745,4 Months,4,125000,[]
9745,3 Months,3,125000,[]
9641,18 Months,18,155000,[]
9641,17 Months,17,155000,[]
9641,16 Months,16,155000,[]
9641,15 Months,15,155000,[]
9641,14 Months,14,155000,[]
9641,13 Months,13,155000,[]
9641,12 Months,12,155000,[]
9641,11 Months,11,155000,[]
9641,10 Months,10,155000,[]
9641,9 Months,9,155000,[]
9641,8 Months,8,155000,[]
9641,7 Months,7,155000,[]
9641,6 Months,6,155000,[]
9641,5 Months,5,155000,[]
9641,4 Months,4,155000,[]
9641,3 Months,3,155000,[]
9556,18 Months,18,121500,[]
9556,17 Months,17,121500,[]
9556,16 Months,16,121500,[]
9556,15 Months,15,121500,[]
9556,14 Months,14,121500,[]
9556,13 Months,13,121500,[]
9556,12 Months,12,121500,[]
9556,11 Months,11,121500,[]
9556,10 Months,10,121500,[]
9556,9 Months,9,121500,[]
9556,8 Months,8,121500,[]
9556,7 Months,7,121500,[]
9556,6 Months,6,121500,[]
9556,5 Months,5,121500,[]
9556,4 Months,4,121500,[]
9556,3 Months,3,121500,[]
9498,18 Months,18,129500,[]
9498,17 Months,17,129500,[]
9498,16 Months,16,129500,[]
9498,15 Months,15,129500,[]
9498,14 Months,14,129500,[]
9498,13 Months,13,129500,[]
9498,12 Months,12,129500,[]
9498,11 Months,11,129500,[]
9498,10 Months,10,129500,[]
9498,9 Months,9,129500,[]
9498,8 Months,8,129500,[]
9498,7 Months,7,129500,[]
9498,6 Months,6,129500,[]
9498,5 Months,5,129500,[]
9498,4 Months,4,129500,[]
9498,3 Months,3,129500,[]
9474,18 Months,18,160000,[]
9474,17 Months,17,160000,[]
9474,16 Months,16,160000,[]
9474,15 Months,15,160000,[]
9474,14 Months,14,160000,[]
9474,13 Months,13,160000,[]
9474,12 Months,12,160000,[]
9474,11 Months,11,160000,[]
9474,10 Months,10,160000,[]
9474,9 Months,9,160000,[]
9474,8 Months,8,160000,[]
9474,7 Months,7,160000,[]
9474,6 Months,6,160000,[]
9474,5 Months,5,160000,[]
9474,4 Months,4,160000,[]
9474,3 Months,3,160000,[]
9794,18 Months,18,125500,[]
9794,17 Months,17,125500,[]
9794,16 Months,16,125500,[]
9794,15 Months,15,125500,[]
9794,14 Months,14,125500,[]
9794,13 Months,13,125500,[]
9794,12 Months,12,125500,[]
9794,11 Months,11,125500,[]
9794,10 Months,10,125500,[]
9794,9 Months,9,125500,[]
9794,8 Months,8,125500,[]
9794,7 Months,7,125500,[]
9794,6 Months,6,125500,[]
9794,5 Months,5,125500,[]
9794,4 Months,4,125500,[]
9794,3 Months,3,125500,[]
9557,18 Months,18,124000,[]
9557,17 Months,17,124000,[]
9557,16 Months,16,124000,[]
9557,15 Months,15,124000,[]
9557,14 Months,14,124000,[]
9557,13 Months,13,124000,[]
9557,12 Months,12,124000,[]
9557,11 Months,11,124000,[]
9557,10 Months,10,124000,[]
9557,9 Months,9,124000,[]
9557,8 Months,8,124000,[]
9557,7 Months,7,124000,[]
9557,6 Months,6,124000,[]
9557,5 Months,5,124000,[]
9557,4 Months,4,124000,[]
9557,3 Months,3,124000,[]
9749,18 Months,18,123500,[]
9749,17 Months,17,123500,[]
9749,16 Months,16,123500,[]
9749,15 Months,15,123500,[]
9749,14 Months,14,123500,[]
9749,13 Months,13,123500,[]
9749,12 Months,12,123500,[]
9749,11 Months,11,123500,[]
9749,10 Months,10,123500,[]
9749,9 Months,9,123500,[]
9749,8 Months,8,123500,[]
9749,7 Months,7,123500,[]
9749,6 Months,6,123500,[]
9749,5 Months,5,123500,[]
9749,4 Months,4,123500,[]
9749,3 Months,3,123500,[]
9757,18 Months,18,155500,[]
9757,17 Months,17,155500,[]
9757,16 Months,16,155500,[]
9757,15 Months,15,155500,[]
9757,14 Months,14,155500,[]
9757,13 Months,13,155500,[]
9757,12 Months,12,155500,[]
9757,11 Months,11,155500,[]
9757,10 Months,10,155500,[]
9757,9 Months,9,155500,[]
9757,8 Months,8,155500,[]
9757,7 Months,7,155500,[]
9757,6 Months,6,155500,[]
9757,5 Months,5,155500,[]
9757,4 Months,4,155500,[]
9757,3 Months,3,155500,[]
9691,18 Months,18,181500,[]
9691,17 Months,17,181500,[]
9691,16 Months,16,181500,[]
9691,15 Months,15,181500,[]
9691,14 Months,14,181500,[]
9691,13 Months,13,181500,[]
9691,12 Months,12,181500,[]
9691,11 Months,11,181500,[]
9691,10 Months,10,181500,[]
9691,9 Months,9,181500,[]
9691,8 Months,8,181500,[]
9691,7 Months,7,181500,[]
9691,6 Months,6,181500,[]
9691,5 Months,5,181500,[]
9691,4 Months,4,181500,[]
9691,3 Months,3,181500,[]
9479,18 Months,18,133000,[]
9479,17 Months,17,133000,[]
9479,16 Months,16,133000,[]
9479,15 Months,15,133000,[]
9479,14 Months,14,133000,[]
9479,13 Months,13,133000,[]
9479,12 Months,12,133000,[]
9479,11 Months,11,133000,[]
9479,10 Months,10,133000,[]
9479,9 Months,9,133000,[]
9479,8 Months,8,133000,[]
9479,7 Months,7,133000,[]
9479,6 Months,6,133000,[]
9479,5 Months,5,133000,[]
9479,4 Months,4,133000,[]
9479,3 Months,3,133000,[]
9511,18 Months,18,129500,[]
9511,17 Months,17,129500,[]
9511,16 Months,16,129500,[]
9511,15 Months,15,129500,[]
9511,14 Months,14,129500,[]
9511,13 Months,13,129500,[]
9511,12 Months,12,129500,[]
9511,11 Months,11,129500,[]
9511,10 Months,10,129500,[]
9511,9 Months,9,129500,[]
9511,8 Months,8,129500,[]
9511,7 Months,7,129500,[]
9511,6 Months,6,129500,[]
9511,5 Months,5,129500,[]
9511,4 Months,4,129500,[]
9511,3 Months,3,129500,[]
9514,18 Months,18,124000,[]
9514,17 Months,17,124000,[]
9514,16 Months,16,124000,[]
9514,15 Months,15,124000,[]
9514,14 Months,14,124000,[]
9514,13 Months,13,124000,[]
9514,12 Months,12,124000,[]
9514,11 Months,11,124000,[]
9514,10 Months,10,124000,[]
9514,9 Months,9,124000,[]
9514,8 Months,8,124000,[]
9514,7 Months,7,124000,[]
9514,6 Months,6,124000,[]
9514,5 Months,5,124000,[]
9514,4 Months,4,124000,[]
9514,3 Months,3,124000,[]
9548,18 Months,18,167500,[]
9548,17 Months,17,167500,[]
9548,16 Months,16,167500,[]
9548,15 Months,15,167500,[]
9548,14 Months,14,167500,[]
9548,13 Months,13,167500,[]
9548,12 Months,12,167500,[]
9548,11 Months,11,167500,[]
9548,10 Months,10,167500,[]
9548,9 Months,9,167500,[]
9548,8 Months,8,167500,[]
9548,7 Months,7,167500,[]
9548,6 Months,6,167500,[]
9548,5 Months,5,167500,[]
9548,4 Months,4,167500,[]
9548,3 Months,3,167500,[]
9462,18 Months,18,154000,[]
9462,17 Months,17,154000,[]
9462,16 Months,16,154000,[]
9462,15 Months,15,154000,[]
9462,14 Months,14,154000,[]
9462,13 Months,13,154000,[]
9462,12 Months,12,154000,[]
9462,11 Months,11,154000,[]
9462,10 Months,10,154000,[]
9462,9 Months,9,154000,[]
9462,8 Months,8,154000,[]
9462,7 Months,7,154000,[]
9462,6 Months,6,154000,[]
9462,5 Months,5,154000,[]
9462,4 Months,4,154000,[]
9462,3 Months,3,154000,[]
9639,18 Months,18,122500,[]
9639,17 Months,17,122500,[]
9639,16 Months,16,122500,[]
9639,15 Months,15,122500,[]
9639,14 Months,14,122500,[]
9639,13 Months,13,122500,[]
9639,12 Months,12,122500,[]
9639,11 Months,11,122500,[]
9639,10 Months,10,122500,[]
9639,9 Months,9,122500,[]
9639,8 Months,8,122500,[]
9639,7 Months,7,122500,[]
9639,6 Months,6,122500,[]
9639,5 Months,5,122500,[]
9639,4 Months,4,122500,[]
9639,3 Months,3,122500,[]
9488,18 Months,18,139500,[]
9488,17 Months,17,139500,[]
9488,16 Months,16,139500,[]
9488,15 Months,15,139500,[]
9488,14 Months,14,139500,[]
9488,13 Months,13,139500,[]
9488,12 Months,12,139500,[]
9488,11 Months,11,139500,[]
9488,10 Months,10,139500,[]
9488,9 Months,9,139500,[]
9488,8 Months,8,139500,[]
9488,7 Months,7,139500,[]
9488,6 Months,6,139500,[]
9488,5 Months,5,139500,[]
9488,4 Months,4,139500,[]
9488,3 Months,3,139500,[]
9705,18 Months,18,162500,[]
9705,17 Months,17,162500,[]
9705,16 Months,16,162500,[]
9705,15 Months,15,162500,[]
9705,14 Months,14,162500,[]
9705,13 Months,13,162500,[]
9705,12 Months,12,162500,[]
9705,11 Months,11,162500,[]
9705,10 Months,10,162500,[]
9705,9 Months,9,162500,[]
9705,8 Months,8,162500,[]
9705,7 Months,7,162500,[]
9705,6 Months,6,162500,[]
9705,5 Months,5,162500,[]
9705,4 Months,4,162500,[]
9705,3 Months,3,162500,[]
9721,18 Months,18,162500,[]
9721,17 Months,17,162500,[]
9721,16 Months,16,162500,[]
9721,15 Months,15,162500,[]
9721,14 Months,14,162500,[]
9721,13 Months,13,162500,[]
9721,12 Months,12,162500,[]
9721,11 Months,11,162500,[]
9721,10 Months,10,162500,[]
9721,9 Months,9,162500,[]
9721,8 Months,8,162500,[]
9721,7 Months,7,162500,[]
9721,6 Months,6,162500,[]
9721,5 Months,5,162500,[]
9721,4 Months,4,162500,[]
9721,3 Months,3,162500,[]
9660,18 Months,18,161500,[]
9660,17 Months,17,161500,[]
9660,16 Months,16,161500,[]
9660,15 Months,15,161500,[]
9660,14 Months,14,161500,[]
9660,13 Months,13,161500,[]
9660,12 Months,12,161500,[]
9660,11 Months,11,161500,[]
9660,10 Months,10,161500,[]
9660,9 Months,9,161500,[]
9660,8 Months,8,161500,[]
9660,7 Months,7,161500,[]
9660,6 Months,6,161500,[]
9660,5 Months,5,161500,[]
9660,4 Months,4,161500,[]
9660,3 Months,3,161500,[]
9703,18 Months,18,180000,[]
9703,17 Months,17,180000,[]
9703,16 Months,16,180000,[]
9703,15 Months,15,180000,[]
9703,14 Months,14,180000,[]
9703,13 Months,13,180000,[]
9703,12 Months,12,180000,[]
9703,11 Months,11,180000,[]
9703,10 Months,10,180000,[]
9703,9 Months,9,180000,[]
9703,8 Months,8,180000,[]
9703,7 Months,7,180000,[]
9703,6 Months,6,180000,[]
9703,5 Months,5,180000,[]
9703,4 Months,4,180000,[]
9703,3 Months,3,180000,[]
9792,18 Months,18,132500,[]
9792,17 Months,17,132500,[]
9792,16 Months,16,132500,[]
9792,15 Months,15,132500,[]
9792,14 Months,14,132500,[]
9792,13 Months,13,132500,[]
9792,12 Months,12,132500,[]
9792,11 Months,11,132500,[]
9792,10 Months,10,132500,[]
9792,9 Months,9,132500,[]
9792,8 Months,8,132500,[]
9792,7 Months,7,132500,[]
9792,6 Months,6,132500,[]
9792,5 Months,5,132500,[]
9792,4 Months,4,132500,[]
9792,3 Months,3,132500,[]
9559,18 Months,18,123500,[]
9559,17 Months,17,123500,[]
9559,16 Months,16,123500,[]
9559,15 Months,15,123500,[]
9559,14 Months,14,123500,[]
9559,13 Months,13,123500,[]
9559,12 Months,12,123500,[]
9559,11 Months,11,123500,[]
9559,10 Months,10,123500,[]
9559,9 Months,9,123500,[]
9559,8 Months,8,123500,[]
9559,7 Months,7,123500,[]
9559,6 Months,6,123500,[]
9559,5 Months,5,123500,[]
9559,4 Months,4,123500,[]
9559,3 Months,3,123500,[]
9640,18 Months,18,125000,[]
9640,17 Months,17,125000,[]
9640,16 Months,16,125000,[]
9640,15 Months,15,125000,[]
9640,14 Months,14,125000,[]
9640,13 Months,13,125000,[]
9640,12 Months,12,125000,[]
9640,11 Months,11,125000,[]
9640,10 Months,10,125000,[]
9640,9 Months,9,125000,[]
9640,8 Months,8,125000,[]
9640,7 Months,7,125000,[]
9640,6 Months,6,125000,[]
9640,5 Months,5,125000,[]
9640,4 Months,4,125000,[]
9640,3 Months,3,125000,[]
9680,18 Months,18,124500,[]
9680,17 Months,17,124500,[]
9680,16 Months,16,124500,[]
9680,15 Months,15,124500,[]
9680,14 Months,14,124500,[]
9680,13 Months,13,124500,[]
9680,12 Months,12,124500,[]
9680,11 Months,11,124500,[]
9680,10 Months,10,124500,[]
9680,9 Months,9,124500,[]
9680,8 Months,8,124500,[]
9680,7 Months,7,124500,[]
9680,6 Months,6,124500,[]
9680,5 Months,5,124500,[]
9680,4 Months,4,124500,[]
9680,3 Months,3,124500,[]
9611,18 Months,18,151000,[]
9611,17 Months,17,151000,[]
9611,16 Months,16,151000,[]
9611,15 Months,15,151000,[]
9611,14 Months,14,151000,[]
9611,13 Months,13,151000,[]
9611,12 Months,12,151000,[]
9611,11 Months,11,151000,[]
9611,10 Months,10,151000,[]
9611,9 Months,9,151000,[]
9611,8 Months,8,151000,[]
9611,7 Months,7,151000,[]
9611,6 Months,6,151000,[]
9611,5 Months,5,151000,[]
9611,4 Months,4,151000,[]
9611,3 Months,3,151000,[]
9594,18 Months,18,131000,[]
9594,17 Months,17,131000,[]
9594,16 Months,16,131000,[]
9594,15 Months,15,131000,[]
9594,14 Months,14,131000,[]
9594,13 Months,13,131000,[]
9594,12 Months,12,131000,[]
9594,11 Months,11,131000,[]
9594,10 Months,10,131000,[]
9594,9 Months,9,131000,[]
9594,8 Months,8,131000,[]
9594,7 Months,7,131000,[]
9594,6 Months,6,131000,[]
9594,5 Months,5,131000,[]
9594,4 Months,4,131000,[]
9594,3 Months,3,131000,[]
9728,18 Months,18,169000,[]
9728,17 Months,17,169000,[]
9728,16 Months,16,169000,[]
9728,15 Months,15,169000,[]
9728,14 Months,14,169000,[]
9728,13 Months,13,169000,[]
9728,12 Months,12,169000,[]
9728,11 Months,11,169000,[]
9728,10 Months,10,169000,[]
9728,9 Months,9,169000,[]
9728,8 Months,8,169000,[]
9728,7 Months,7,169000,[]
9728,6 Months,6,169000,[]
9728,5 Months,5,169000,[]
9728,4 Months,4,169000,[]
9728,3 Months,3,169000,[]
9684,18 Months,18,124500,[]
9684,17 Months,17,124500,[]
9684,16 Months,16,124500,[]
9684,15 Months,15,124500,[]
9684,14 Months,14,124500,[]
9684,13 Months,13,124500,[]
9684,12 Months,12,124500,[]
9684,11 Months,11,124500,[]
9684,10 Months,10,124500,[]
9684,9 Months,9,124500,[]
9684,8 Months,8,124500,[]
9684,7 Months,7,124500,[]
9684,6 Months,6,124500,[]
9684,5 Months,5,124500,[]
9684,4 Months,4,124500,[]
9684,3 Months,3,124500,[]
9676,18 Months,18,123000,[]
9676,17 Months,17,123000,[]
9676,16 Months,16,123000,[]
9676,15 Months,15,123000,[]
9676,14 Months,14,123000,[]
9676,13 Months,13,123000,[]
9676,12 Months,12,123000,[]
9676,11 Months,11,123000,[]
9676,10 Months,10,123000,[]
9676,9 Months,9,123000,[]
9676,8 Months,8,123000,[]
9676,7 Months,7,123000,[]
9676,6 Months,6,123000,[]
9676,5 Months,5,123000,[]
9676,4 Months,4,123000,[]
9676,3 Months,3,123000,[]
9742,18 Months,18,132500,[]
9742,17 Months,17,132500,[]
9742,16 Months,16,132500,[]
9742,15 Months,15,132500,[]
9742,14 Months,14,132500,[]
9742,13 Months,13,132500,[]
9742,12 Months,12,132500,[]
9742,11 Months,11,132500,[]
9742,10 Months,10,132500,[]
9742,9 Months,9,132500,[]
9742,8 Months,8,132500,[]
9742,7 Months,7,132500,[]
9742,6 Months,6,132500,[]
9742,5 Months,5,132500,[]
9742,4 Months,4,132500,[]
9742,3 Months,3,132500,[]
9697,18 Months,18,155500,[]
9697,17 Months,17,155500,[]
9697,16 Months,16,155500,[]
9697,15 Months,15,155500,[]
9697,14 Months,14,155500,[]
9697,13 Months,13,155500,[]
9697,12 Months,12,155500,[]
9697,11 Months,11,155500,[]
9697,10 Months,10,155500,[]
9697,9 Months,9,155500,[]
9697,8 Months,8,155500,[]
9697,7 Months,7,155500,[]
9697,6 Months,6,155500,[]
9697,5 Months,5,155500,[]
9697,4 Months,4,155500,[]
9697,3 Months,3,155500,[]
9833,18 Months,18,126500,[]
9833,17 Months,17,126500,[]
9833,16 Months,16,126500,[]
9833,15 Months,15,126500,[]
9833,14 Months,14,126500,[]
9833,13 Months,13,126500,[]
9833,12 Months,12,126500,[]
9833,11 Months,11,126500,[]
9833,10 Months,10,126500,[]
9833,9 Months,9,126500,[]
9833,8 Months,8,126500,[]
9833,7 Months,7,126500,[]
9833,6 Months,6,126500,[]
9833,5 Months,5,126500,[]
9833,4 Months,4,126500,[]
9833,3 Months,3,126500,[]
9564,18 Months,18,123500,[]
9564,17 Months,17,123500,[]
9564,16 Months,16,123500,[]
9564,15 Months,15,123500,[]
9564,14 Months,14,123500,[]
9564,13 Months,13,123500,[]
9564,12 Months,12,123500,[]
9564,11 Months,11,123500,[]
9564,10 Months,10,123500,[]
9564,9 Months,9,123500,[]
9564,8 Months,8,123500,[]
9564,7 Months,7,123500,[]
9564,6 Months,6,123500,[]
9564,5 Months,5,123500,[]
9564,4 Months,4,123500,[]
9564,3 Months,3,123500,[]
9529,18 Months,18,160500,[]
9529,17 Months,17,160500,[]
9529,16 Months,16,160500,[]
9529,15 Months,15,160500,[]
9529,14 Months,14,160500,[]
9529,13 Months,13,160500,[]
9529,12 Months,12,160500,[]
9529,11 Months,11,160500,[]
9529,10 Months,10,160500,[]
9529,9 Months,9,160500,[]
9529,8 Months,8,160500,[]
9529,7 Months,7,160500,[]
9529,6 Months,6,160500,[]
9529,5 Months,5,160500,[]
9529,4 Months,4,160500,[]
9529,3 Months,3,160500,[]
9778,18 Months,18,162500,[]
9778,17 Months,17,162500,[]
9778,16 Months,16,162500,[]
9778,15 Months,15,162500,[]
9778,14 Months,14,162500,[]
9778,13 Months,13,162500,[]
9778,12 Months,12,162500,[]
9778,11 Months,11,162500,[]
9778,10 Months,10,162500,[]
9778,9 Months,9,162500,[]
9778,8 Months,8,162500,[]
9778,7 Months,7,162500,[]
9778,6 Months,6,162500,[]
9778,5 Months,5,162500,[]
9778,4 Months,4,162500,[]
9778,3 Months,3,162500,[]
9469,18 Months,18,144500,[]
9469,17 Months,17,144500,[]
9469,16 Months,16,144500,[]
9469,15 Months,15,144500,[]
9469,14 Months,14,144500,[]
9469,13 Months,13,144500,[]
9469,12 Months,12,144500,[]
9469,11 Months,11,144500,[]
9469,10 Months,10,144500,[]
9469,9 Months,9,144500,[]
9469,8 Months,8,144500,[]
9469,7 Months,7,144500,[]
9469,6 Months,6,144500,[]
9469,5 Months,5,144500,[]
9469,4 Months,4,144500,[]
9469,3 Months,3,144500,[]
9509,18 Months,18,123000,[]
9509,17 Months,17,123000,[]
9509,16 Months,16,123000,[]
9509,15 Months,15,123000,[]
9509,14 Months,14,123000,[]
9509,13 Months,13,123000,[]
9509,12 Months,12,123000,[]
9509,11 Months,11,123000,[]
9509,10 Months,10,123000,[]
9509,9 Months,9,123000,[]
9509,8 Months,8,123000,[]
9509,7 Months,7,123000,[]
9509,6 Months,6,123000,[]
9509,5 Months,5,123000,[]
9509,4 Months,4,123000,[]
9509,3 Months,3,123000,[]
9717,18 Months,18,162500,[]
9717,17 Months,17,162500,[]
9717,16 Months,16,162500,[]
9717,15 Months,15,162500,[]
9717,14 Months,14,162500,[]
